hardness,solids,chloramines,conductivity,organic_carbon,trihalomethanes,organic_load_index,ph_squared,PSI_Level
0.3565793027683151,0.2951492920314898,0.3966414732656859,0.4520259344620337,0.5708114068215643,0.4660355996040391,0.2967006772974833,0.1726128318145107,Moderate
0.6011526316835447,0.6981970606154966,0.6681841255750459,0.3475818612765706,0.3379463579806184,0.4351339176722399,0.1653621324665479,0.1354667233809627,Moderate
0.5128408340750636,0.1386446405770018,0.3542510622672882,0.6642088896947062,0.5426634217391265,0.174953069739034,0.335932715888422,0.5329681900695863,Moderate
0.3849560606563203,0.315021688688803,0.384469810276811,0.4891308050643093,0.3423504828765433,0.3155783991771017,0.1799311447231084,0.2430127826170011,Moderate
0.508619848006787,0.3424929435654902,0.5896729463799975,0.3224227367053776,0.6466280214966398,0.4948513195846252,0.3499770541222822,0.232727535259302,Moderate
0.5114753882673722,0.1981630670365102,0.3338510188125347,0.3614931211324066,0.4451751476825059,0.6291701448879659,0.1177820776987968,0.3383678058836327,Moderate
0.4795629129399802,0.355494035966424,0.418152770018765,0.6221198259824217,0.6251066900629622,0.6568117878587163,0.3289668427330834,0.1631904770310367,Severe
0.6711107324784737,0.3868963920122794,0.5708545811096243,0.5138063966848199,0.599646814167335,0.4291280869002407,0.3067132356424029,0.1851307685034873,Severe
0.506306016856088,0.3869137621848766,0.3409831207618079,0.4531009950667474,0.5025076775993856,0.5469774032760912,0.2684361410993808,0.2639338769552779,Moderate
0.424811776138224,0.2597805349538442,0.3962356522354541,0.2785179123902614,0.6031419769344246,0.2905681514957101,0.2261359200227214,0.2859830623205137,Moderate
0.5076770934581212,0.6796389629659425,0.6607018660400471,0.2824805211397603,0.4404430560644247,0.4616720470889096,0.0734860240513909,0.1161881007872673,Moderate
0.5161494895380694,0.1962906615670226,0.4694485462617886,0.0157677803260212,0.6339326957529865,0.4701806899951273,0.2825978795299133,0.2867173389741035,Moderate
0.4712926134375426,0.3100357994783891,0.3976606515326316,0.3947195940063576,0.6012667058534097,0.4476973487882572,0.1758047925817178,0.3916212608733918,Moderate
0.5327472120390124,0.4629860451791637,0.5942844579597288,0.3259256721789341,0.6984933227602144,0.4307368347853134,0.3192885125533735,0.2244030978912849,Moderate
0.3546107685799227,0.6908640730602728,0.3974693500539386,0.3598465711027864,0.7251909652461144,0.5207947083836852,0.1654033418980868,0.1245588359597681,Moderate
0.3538061092902824,0.3841056629067661,0.2643997154243658,0.5092747503676832,0.3411775599263553,0.6080814623935529,0.1163047380357874,0.2385997224441112,Moderate
0.5355378811064386,0.3015476289248717,0.4058579824726409,0.3517686277849087,0.599087565505659,0.3092656562494087,0.3021779825220297,0.4552058385908205,Moderate
0.4997442172887568,0.6212747388249014,0.5562491859513266,0.6123452950396076,0.3084966094895768,0.4864223259520807,0.1242574796214709,0.1054754840515067,Moderate
0.5224568621242363,0.3144411338614362,0.3795655876269775,0.244071751450505,0.4885538172379714,0.4642027950333552,0.3361786408875619,0.5440577428233176,Moderate
0.4510207664964695,0.6286941990406445,0.3983865049816855,0.2765060240384736,0.4171803715214991,0.5367124903610967,0.1950278589343782,0.1605831268866167,Moderate
0.5561332859793984,0.2052296879204453,0.7455771044735549,0.3472154507945695,0.5351325408576623,0.4977631040982065,0.3146443077324515,0.590550230333802,Severe
0.6364639601222466,0.2927644078098766,0.4896844949982751,0.461838288233545,0.419241396169388,0.5956623185229153,0.1831918562084773,0.4026533748858207,Severe
0.5385388161146167,0.3602534236740601,0.714386582955205,0.3407842903756073,0.4070977007403453,0.3541325202328536,0.1355751139045043,0.2311328896012642,Moderate
0.5213131323961258,0.265743078318628,0.3970094673875199,0.5802811297044395,0.4668264482108417,0.5310334870063385,0.1970214294617226,0.3930237894845931,Moderate
0.3135030115727698,0.3592254784906955,0.1602123752983046,0.4087088391352059,0.5598062537831668,0.5165683690693645,0.23728317367834,0.085430118448918,Moderate
0.6394019996643272,0.4058039963955405,0.7108378868117683,0.5803924362393656,0.4410277979644237,0.5170118646645581,0.2862515281352269,0.2229012506796572,Severe
0.4639316846273738,0.784351529369428,0.4450623809073796,0.1301869174824391,0.4256153580598572,0.4408106153419189,0.2340657353179316,0.1711091105738162,Moderate
0.4233991471487675,0.5389809801903857,0.255814095141166,0.5859645380865534,0.5810625222947091,0.6560451419498221,0.192974332520315,0.2054531270533177,Severe
0.478569287917134,0.4532694583832412,0.4148285977958877,0.5077147083927014,0.4776725433277721,0.5372356852586893,0.2130266321011798,0.2368639002417209,Moderate
0.6024012975355242,0.2750994318801305,0.661780757920151,0.4742909625853597,0.5958735409513997,0.6211270654007683,0.2543791732179914,0.2728823472741604,Severe
0.5665411219017851,0.6252477241462572,0.4129100210634824,0.6359044839255917,0.260448497628602,0.4138957451954004,0.1371647200277409,0.1883348806774697,Moderate
0.5326802492883631,0.3986188482631054,0.3895633728503615,0.5338580740757828,0.6517439479103075,0.5877468538725441,0.3366010244346596,0.411901451726292,Severe
0.5571134169716212,0.3516187186210913,0.4430965271532237,0.2764983097636178,0.4766386224631059,0.7024057970747661,0.2336879629567422,0.1060764268121148,Moderate
0.575298623007755,0.1954415376674247,0.5349316189046193,0.5356844905248944,0.6357673738385372,0.6477764389312217,0.19117395878701,0.565172750644278,Severe
0.3482933223743726,0.3526764617073805,0.4619301585656311,0.3121564983023055,0.4522088828068934,0.6251275053248739,0.2892927202562785,0.1842206612166821,Moderate
0.4629577987802951,0.7431835315568762,0.4662625236431592,0.2000692726323797,0.6758018449482446,0.5442760115594902,0.3259321047522049,0.1343862781404612,Moderate
0.47549121639245,0.3443765444864206,0.5960681376778334,0.3964629027371571,0.5091993970045631,0.4546183399227483,0.1889597394000304,0.2261386324583807,Moderate
0.5674920088188393,0.2419696161128075,0.5805321367781183,0.5306960836768265,0.5327782985976363,0.2093915523541229,0.3254730377575865,0.259207698172775,Moderate
0.5630735552390691,0.4867822606670616,0.4467690467512967,0.6415562093200308,0.4089552964034313,0.5066998533906066,0.0748065949580631,0.3528706438440603,Moderate
0.4574666516984106,0.246241347493357,0.3573152798981172,0.2452991072292552,0.5254154075993736,0.3588541763378778,0.1667786580967227,0.2687198713184331,Moderate
0.5384187292453873,0.0943280592845558,0.3771117595188042,0.4176433318074175,0.5138820155497127,0.4105300118268253,0.3142202475544022,0.3068360798991422,Moderate
0.4749046817630236,0.6189577979128856,0.4554523112862887,0.2355657035215017,0.4317299342137227,0.4571676068021573,0.273501274863531,0.12818178139617,Moderate
0.683528712457347,0.4228285729778899,0.7138244233542934,0.6023837701229201,0.3901195687340903,0.5238082236768431,0.277475755299774,0.0937234052125443,Severe
0.4200177271511354,0.1707923885884209,0.3053506986498318,0.1823030408959449,0.3575852116846433,0.5446155400097363,0.1766374172317361,0.3390666874367867,Moderate
0.578855448156746,0.4977563943421227,0.7263703552633057,0.314318360088234,0.5362720817999326,0.4593021236618784,0.2178200766394395,0.1152058213594706,Moderate
0.4966022821429633,0.4146433376284797,0.5796242563790611,0.4306688851992449,0.5022730785835107,0.6970031297756614,0.2857252072150598,0.2321344753649652,Severe
0.4808731081355507,0.2835298958344822,0.4245100068684388,0.3291980338370085,0.2278450593654309,0.6745930733635579,0.0232536887646654,0.2187863952466291,Moderate
0.5479823191931168,0.2343908081450269,0.4091461296080935,0.4546231760482067,0.5083556880402003,0.6882801624789114,0.1968420271593733,0.286215904420069,Moderate
0.4497497127576437,0.356338665797191,0.3951633859980124,0.4960402089543552,0.6469257744519167,0.3554563134442648,0.235603512341974,0.3319949169444295,Moderate
0.4916126085815841,0.2943538381277081,0.3228692105556419,0.2788559130864455,0.6785350081772153,0.4352008883284361,0.367562463989363,0.3938049902217198,Moderate
0.5818285792261311,0.2429953337889788,0.5246766188808634,0.3034076259087431,0.673978558152813,0.400078028617702,0.3108496561584588,0.3846905405677162,Moderate
0.5043614986497953,0.4226698687732869,0.4596757790383919,0.4891926871820107,0.5298291243637098,0.3116156932799589,0.1707945818513083,0.3015822233842352,Moderate
0.521742718073076,0.2025752327677809,0.4479672840167196,0.3973165374580061,0.6717464652574822,0.3840815353612198,0.2407544343693206,0.290553653124437,Moderate
0.520336191447786,0.8489063409410448,0.662430361620958,0.1981213792863727,0.6678971325050133,0.4772631848154533,0.3292615740304591,0.1088552604718387,Severe
0.5106706180355183,0.3485892218856729,0.5497855973132734,0.395477922075037,0.5005303353944284,0.6237166490481643,0.1516970681764994,0.1406179588950585,Moderate
0.3770572451489548,0.5114171608055212,0.3520871185408798,0.5204693642000086,0.6073029594939168,0.6208276701637581,0.590773138382106,0.1452972008621573,Severe
0.6467645097371095,0.235229151479009,0.5310722664833684,0.5904433989467524,0.663687499615223,0.4286481782836601,0.3641400580726152,0.3476439033040287,Severe
0.3824166475096271,0.4267972043070271,0.4661131658056561,0.3428989886590017,0.5565829861188621,0.6803229914693438,0.2445571767495702,0.230255416801694,Moderate
0.5415276151752366,0.3396324071677452,0.5541327843997006,0.5041778533091941,0.5484438158914359,0.4193705936486543,0.1066375005179298,0.2067641038844265,Moderate
0.4437060153653023,0.5414596839472909,0.389430048165499,0.1016532836052834,0.6271869911856843,0.2314891440995114,0.4199101744971923,0.2173837521100601,Moderate
0.5709279574389039,0.2747170438179246,0.35021762082227,0.3591548830965887,0.3395156649865924,0.5716129325872132,0.1047638211021003,0.436197708518118,Moderate
0.4617903603901515,0.5977832059273802,0.4232682983543626,0.371133131507196,0.7054482610862114,0.4656463319269951,0.426535364634616,0.0999642977448386,Moderate
0.6387248352175772,0.3812311002775982,0.5548857303508883,0.3029621611892462,0.3803567891207687,0.3571845640516647,0.2398848323013887,0.3091224692276126,Moderate
0.6758728384279329,0.4363105668721487,0.5392868468597631,0.5094107916631121,0.8018795293770958,0.6115962683297667,0.4745964751068369,0.18609860407039,Severe
0.426837496538193,0.3123456624698061,0.3772417698442098,0.3010030220008073,0.7140387656968519,0.4394795297977601,0.5905116197281097,0.2585744300934799,Moderate
0.4563561661802431,0.2307879540080251,0.4371921715571356,0.651316421010884,0.4748049839038297,0.5471772458873385,0.136304816667272,0.3778247535396972,Moderate
0.4790849375215522,0.3731556183868011,0.4087916865889952,0.2824179701097075,0.3835181011932963,0.4789865253855765,0.196786353905972,0.1101030603859065,Moderate
0.5160691104659936,0.2487780401322271,0.5448192919943069,0.2479899193490589,0.524668303120711,0.4749006814452334,0.2786476393490983,0.4357750958251492,Moderate
0.4398552967542629,0.2077403461473519,0.3055893195378354,0.7544798110820655,0.4579911847488233,0.26544889649151,0.273018338546972,0.2851306446328597,Moderate
0.6527740730131251,0.2043340249953179,0.5474900548089087,0.3086529776247342,0.3940740965648579,0.495741894714863,0.145386461478119,0.1382405720104866,Moderate
0.4335309866154735,0.3532468924189106,0.3255382939399248,0.5600450116014568,0.4187768644964083,0.4356545114623225,0.2302413390485062,0.145884170408975,Moderate
0.606030262973609,0.281342363223688,0.6888924072301208,0.5438495577828943,0.8046109280213358,0.5786365684752042,0.2089720316133526,0.3449102211258967,Severe
0.5861230559600896,0.508981719110412,0.4725503095291014,0.5605626911789511,0.5644591062406507,0.6175746420849655,0.2905100508057675,0.3652536445656911,Severe
0.5960773920694498,0.3783810567911774,0.6735594872711682,0.4398166285435605,0.5056837073589395,0.4666854279438613,0.2010428529451751,0.1764738995150813,Moderate
0.4115658775739517,0.49977194508964,0.4794135596386698,0.2436767995182828,0.5923873708595645,0.4927125008033768,0.2021680150860477,0.1604399088161987,Moderate
0.6349525254619415,0.2279451754650287,0.5219584976459832,0.3164852983490044,0.2351726382569521,0.3461357742418248,0.1272138965076167,0.6149679964593998,Moderate
0.6917152140271157,0.3143194620495974,0.717253549521625,0.4336229392262196,0.4583930827638101,0.4644002500113359,0.2320209808857591,0.2228841305279246,Severe
0.4032213603757956,0.5097919837955498,0.377144742864074,0.5961447038442429,0.6416427019230173,0.6109478640982875,0.2295690065101575,0.2533254735912648,Severe
0.3929788235668907,0.3968439917537781,0.2969073489187712,0.6301297306241332,0.5972222864556086,0.3719232749277248,0.2893052048742049,0.188667024746496,Moderate
0.6473268600460762,0.0752015280168779,0.4419654130590758,0.2307041477649567,0.3865736567757739,0.6063884756595783,0.1220543169255738,0.463954988141552,Moderate
0.3812266032449278,0.4883775385839802,0.3374240854977427,0.3478848982644758,0.4655461981917107,0.5756871604499416,0.2519858715491472,0.3781834749943144,Moderate
0.5140577122483196,0.3314891684142987,0.5099647548624701,0.302295093387172,0.3137874581335359,0.4910160385591857,0.1049293497467051,0.2982463628200663,Moderate
0.5848943554713752,0.3515653961330372,0.6999565057549143,0.2362634001225685,0.6183460762279719,0.6537332545402967,0.3387366850685592,0.2503027396756971,Severe
0.5708771325541635,0.72310579265947,0.53786932532298,0.2969089752113695,0.4342321263852657,0.5363596905647614,0.2862704934783785,0.3444046649219699,Severe
0.3430453164808125,0.4611051878793996,0.4220909918255714,0.4961232229085303,0.5927098886972996,0.368467342190069,0.3035238533962361,0.1479112184349014,Moderate
0.4810696014678033,0.1530763308246656,0.2989915905465156,0.2351891125497713,0.6581056439975251,0.5195709808482254,0.3280190176355779,0.5244531796866243,Moderate
0.4816392247461346,0.5750342852985373,0.5715656231769358,0.4242106675596654,0.3943947645773552,0.8605203480762604,0.0433224634233795,0.1393177698673951,Severe
0.3052118626006688,0.1823381141447883,0.1962660835950642,0.5051457707994965,0.595837054234243,0.4555508032133072,0.1631380914559152,0.3999824528086592,Moderate
0.5495982780784272,0.4658933551792282,0.6092269787572422,0.416886715427417,0.3174785983219699,0.4800361988088196,0.2060697124947794,0.3287506512352846,Severe
0.5232279514632714,0.4435551418740337,0.3259859829756038,0.3305859273659922,0.412289244741622,0.1261412345591603,0.1810575846420765,0.2551981787585679,Moderate
0.5360346162944836,0.3929276300175607,0.5677074546864884,0.3579682750610212,0.4746331268359899,0.6461536481320067,0.1388436518894416,0.136709037919486,Moderate
0.6637335933298625,0.6077485887661687,0.6629161107516999,0.282383698170472,0.2827165914778966,0.439282136032037,0.0462850841623106,0.1988562349903852,Moderate
0.5088067333067119,0.4826525696449308,0.3957195712084582,0.3553690721573084,0.6931200880305302,0.3979598290802186,0.2374179797783411,0.2231525225895187,Moderate
0.5618712019970735,0.2488522840463845,0.4987003838149489,0.6684597165551384,0.5546215273591768,0.5374910214883077,0.2915939408383268,0.2335274234121045,Severe
0.6219674977489007,0.3570506718592151,0.5492890111171154,0.3269657970268066,0.4219026932038647,0.6081114435612041,0.2504696935802072,0.3195987819491684,Severe
0.5361299925247802,0.4250764656480796,0.6013511152295391,0.5420567930303077,0.5223348559639898,0.5410164159476663,0.382085273103612,0.3411760532547669,Severe
0.3071673257592985,0.389081748656787,0.3466475952198883,0.3729428206338071,0.5519506777576659,0.550904183018718,0.3625583703101068,0.3826495964127986,Moderate
0.5283054017327864,0.4504335290629034,0.533463587720136,0.7182053685946951,0.3871068777488097,0.5528166461657571,0.1723710992231127,0.3313061871226798,Severe
0.6097783119337321,0.4007313151226569,0.5298989232594131,0.6472962012097915,0.5304042563030836,0.3117078518370694,0.2905751322086206,0.409955185723843,Severe
0.5496442548594207,0.2309329581940326,0.6109055333583435,0.4837910432547306,0.5439149393354263,0.8551616816122616,0.2837477762060716,0.398570003898226,Severe
0.4454319946338269,0.4202615326829413,0.4088161747621726,0.6632068994780672,0.2254083098650479,0.4297048067964429,0.1550272114950658,0.1733244539514937,Moderate
0.3819802745134392,0.3137728696952381,0.2256352254103594,0.2929297006064185,0.4166549995398843,0.4135534916493618,0.2600884519987766,0.333782354639171,Moderate
0.678477051247868,0.3171806842905209,0.8261374144447899,0.5679378780044312,0.2595048748402212,0.407427501175853,0.0968578333520488,0.2893931831801978,Severe
0.4904119338137506,0.2738857264844266,0.5530210416458092,0.1814928162361671,0.4506105944289706,0.6972176537852626,0.16609304625926,0.300348249276418,Moderate
0.5048873620046437,0.4764181533689036,0.5105502784840829,0.2309074239430995,0.2558696452736697,0.4467713996677366,0.0477549088269099,0.2878870272994286,Moderate
0.5957770067255661,0.2876457398572595,0.505629228889851,0.3818744113522088,0.6043803191296254,0.2812158737166267,0.3656579207414882,0.2184742031100058,Moderate
0.5529674917026228,0.4710845403505566,0.4970200067931932,0.4146776663931252,0.1996133825372039,0.6916844297291536,0.0564200103846266,0.3888160454346405,Moderate
0.4088374633054343,0.238845320468104,0.4765822623425462,0.2798112856574666,0.3755082513724762,0.268347440012959,0.1313376457816425,0.2995727968576182,Moderate
0.3556575557687704,0.4159357634940048,0.2467644549788866,0.5236193950473762,0.2752145731801447,0.5102901744130297,0.0739175804946735,0.3666562285721902,Moderate
0.58714577750084,0.4042613566723285,0.7162036922040038,0.3042257998416557,0.6759163518240234,0.4424986007848029,0.3951059576752518,0.2413946616262467,Severe
0.3403284468932645,0.9794549358230203,0.6083122142504215,0.5147718535961788,0.5958312082937512,0.5288849187334932,0.1328895053038928,0.0512239326477139,Severe
0.5875048305615755,0.3916030744007234,0.558673406978246,0.1566888806489654,0.4811883815584971,0.5222949903374017,0.2328416693503321,0.3002752646123345,Moderate
0.3893980909172582,0.400684559723699,0.4168647747073078,0.4272998888198822,0.5728553286975856,0.4845560755952035,0.560865357712388,0.256554611926497,Severe
0.686483534433159,0.1072067582718137,0.7003182089880641,0.2769013101671079,0.4087759163814284,0.6468525061783543,0.1702971457409458,0.1849507787495,Moderate
0.5341850208397456,0.3710633169134305,0.3273548537086002,0.2415807704048199,0.4440059030418413,0.6176065815454423,0.1628472590695144,0.2254930406613018,Moderate
0.5355517140869435,0.3542025817313463,0.4034022371905406,0.6211806525766415,0.3956286158883972,0.5547513955104519,0.2680952824676209,0.2239287245809146,Severe
0.5790154762259152,0.1983110208134445,0.8187643622772548,0.2165024164129863,0.3954848223722721,0.4290626589394949,0.1673728954986391,0.2868459626570124,Moderate
0.427950664259614,0.4099959689835855,0.5334980800947078,0.3837104991747054,0.409461256753392,0.8687399074001758,0.1668201656716379,0.3648209058056627,Severe
0.6473733956884045,0.260820664892057,0.6637480061587522,0.4481325898431331,0.348222315777479,0.4935862809634582,0.1673500647861875,0.1428295345518128,Moderate
0.4972240798915761,0.4809882846999498,0.5317329172218993,0.2650052609950419,0.3403026982131102,0.4777724210805461,0.1168745309560654,0.2954898132720377,Moderate
0.4933147157026511,0.2394420724167264,0.6489610189095598,0.5594944053481609,0.4663175139592471,0.78492667741816,0.2049453655498704,0.3059847207251469,Severe
0.5105737219142183,0.4754378438676694,0.4553167690316268,0.4473938486738291,0.4156929652020718,0.3528139197813424,0.1242950718466706,0.2531081646505904,Moderate
0.6500267225339638,0.2431508287265324,0.6843167457446899,0.5880631823795185,0.6049772998648585,0.5662993022217437,0.2126317420886366,0.1090341062985842,Severe
0.5935919304119985,0.4006527757740354,0.6224887158029484,0.5789075163996693,0.5285115674827587,0.5644114646816347,0.2400309466843749,0.2976373290113095,Severe
0.553144259285038,0.3825820858164926,0.3796175979768293,0.1139853859919587,0.3642218359662672,0.3301386086544841,0.226916051408451,0.0826728564881322,Moderate
0.4359625776701238,0.2976225461647571,0.4249692166995703,0.7040505683177906,0.3987832603252415,0.6325893203903437,0.2146620060218936,0.3029504418334309,Severe
0.4661197395432513,0.6551326349649884,0.2735023652167779,0.5973095813024387,0.3712779652163051,0.595284695704934,0.1626236567651447,0.1693959442712096,Moderate
0.334905322683438,0.5490773062296826,0.1525470937855982,0.551708852333167,0.6121536089182738,0.5591437329811668,0.2838540329140488,0.2614479951541684,Moderate
0.4509777698554081,0.2565978044110931,0.5184334979735469,0.5093452743091396,0.272638121160107,0.6411576003767059,0.1647114001201839,0.2756187315289923,Moderate
0.5691398402273842,0.3801052869242146,0.6021774090531611,0.4629033743786008,0.7752054153392139,0.2998691207332106,0.342472862884892,0.2980413583063857,Severe
0.3685267239614627,0.3862186057797468,0.3708171573813471,0.2718966041935003,0.7198706270947504,0.6058106906749734,0.4668104320395252,0.3414934054701023,Moderate
0.3695002015918373,0.7881014631745605,0.1151010866932079,0.6387724321933245,0.5773415304895285,0.5107842789139725,0.4850376306208238,0.2333130195039444,Severe
0.6789757480746308,0.1364760629435665,0.7647162778037822,0.3110481836720966,0.6703265505089239,0.302051020963441,0.3149144313138868,0.2276948253201219,Moderate
0.5322385624345936,0.5052329416540569,0.3306453329023547,0.5568023617357709,0.4782230932638843,0.4901811184869903,0.3361096445534381,0.1071807163853934,Severe
0.5122785266415575,0.3929024361913155,0.5049965139784871,0.3744185427073113,0.1555872886053022,0.8388575786344679,0.0691134806982954,0.2126801027363746,Moderate
0.3439141640961025,0.3879887778585501,0.5573074187225875,0.5058616921143395,0.5439189797442188,0.6441726595372865,0.3174127020696294,0.3852139905676737,Severe
0.387510348798359,0.7169150571304587,0.1688374704133045,0.1790609203901437,0.5565110665064789,0.55262998715115,0.1798460618052221,0.2312373849688304,Moderate
0.4852379903547968,0.2988459048194862,0.5545150911622452,0.4191941631916266,0.4488859085546479,0.3954088556339096,0.3029185737946399,0.3245238498313778,Moderate
0.4576503260142868,0.3169915510148623,0.2313280124730656,0.5918487788556392,0.3678620779032148,0.6217246638191238,0.1590411788705417,0.1240499694502803,Moderate
0.5313869005510301,0.4480888314922261,0.5781184956147268,0.3693899269704848,0.4467783762639593,0.5703877182256416,0.099313864806964,0.2746235200393983,Moderate
0.3481527049048671,0.3588159657500139,0.3805737128534488,0.498841506541902,0.4913328391737569,0.5595745375880765,0.2679386963152397,0.4468524432383037,Moderate
0.613705843439867,0.2340052659588386,0.6590156727323092,0.2469328916561853,0.4567982613686832,0.2968862510759765,0.1328614892068097,0.1699916350119373,Moderate
0.4909197259232916,0.3406017131043452,0.2348074216327858,0.2969930853725354,0.5127893743117249,0.0,0.0743773937475119,0.1639153347805874,Moderate
0.4478139496597338,0.5950609774301302,0.4119809957389895,0.2276659393542521,0.4783221538341989,0.6428954462175416,0.1870283943444514,0.2878872650300374,Moderate
0.540398062550143,0.3244214231937894,0.3494416033418095,0.32708520473415,0.3347491199090694,0.5104393723248684,0.0969959128754683,0.1422776138889638,Moderate
0.6201165465660723,0.2962464760134817,0.4845843069744545,0.2768978273004117,0.5438922555393179,0.6184711689769655,0.2660844689438119,0.113751563872512,Moderate
0.4693741494062549,0.4680265098082476,0.6105526871877045,0.4725104547499916,0.654193529468676,0.2834211656413277,0.2806020339898498,0.2459816503020425,Severe
0.4374314621263538,0.5668662668888037,0.5438431299736255,0.2590628138749754,0.3646780089523188,0.4480491773165151,0.1271982265539294,0.3095676845030867,Moderate
0.6081720178608674,0.2583120843709247,0.4524735880219628,0.6920444351138185,0.6261162594862415,0.4427979572058734,0.3423462023912754,0.2815758225638701,Severe
0.3204027683416395,0.4981610336785358,0.1926606648703017,0.4834813326211589,0.5220835149612826,0.6147939543778804,0.188831717628429,0.3804212935695271,Moderate
0.6118477575101662,0.3241241749252757,0.6466697543374011,0.5719008960183448,0.5510207586947223,0.4055285788196697,0.391109034348769,0.1934074876652227,Severe
0.370864535427394,0.6975129102833556,0.4706674878283775,0.2610680159448422,0.4237639084093559,0.4669269369675607,0.2549489183283889,0.4344803908061584,Moderate
0.5532774780826453,0.278971691961243,0.3627494873421332,0.3675505082461726,0.3710033887183852,0.6580037820629623,0.1382305286817005,0.1162442094335608,Moderate
0.3033872700267419,0.6150218665488779,0.1954300043001673,0.4963099039121785,0.7554150425223682,0.3952549522052739,0.5870523924202091,0.1844846124749781,Moderate
0.5261052927979653,0.2980755952893484,0.5932537612003836,0.5258152909499428,0.3287012131907024,0.445597295570383,0.1584469102543743,0.2152090664505713,Moderate
0.3975270545975559,0.6399817862278367,0.3962008446354628,0.3677237941570612,0.4150352513826855,0.6183265702949494,0.2727271427551168,0.2883820901224695,Severe
0.4451571946129092,0.6101499145146181,0.4087366682728712,0.1515415199197174,0.4904167671972134,0.5745078205443714,0.1992654069333521,0.3071285736754364,Moderate
0.6156517917198336,0.2308845147794405,0.5374701593149529,0.3147526378467701,0.7265948718346812,0.8317569228964343,0.3736013981080068,0.151011324140046,Severe
0.6295568559867928,0.1246687326340006,0.5197316299966752,0.3829398298824487,0.4316062663640813,0.5213164741361971,0.0479570680267338,0.0875908679124327,Moderate
0.458568111861466,0.5882243812800733,0.3564188681659645,0.5586136185323239,0.6308372439289887,0.8208487443288726,0.3246636172741831,0.2020152803645264,Severe
0.4784673071938226,0.515203224821997,0.3067612999383977,0.2369667488788653,0.3569922155024108,0.9320899706619832,0.1475215901168795,0.1219202349553313,Moderate
0.3852037334910496,0.609150687765145,0.422962635001899,0.5254394620737716,0.6915807636516628,0.3164621322009859,0.3782479364451193,0.5471588840130277,Severe
0.4854494605987403,0.5161832398094278,0.3591467610266622,0.6256243277943601,0.4407662617133735,0.7584986979659762,0.1741177134793039,0.3537200191758298,Severe
0.3402544034011407,0.5788464065071325,0.1636601247921835,0.1370514439879203,0.6311685791629952,0.4676375524037898,0.2304937544083134,0.2832940004529813,Moderate
0.3933280191649155,0.7693512874174084,0.3832259390048426,0.2443743448369405,0.559917551323069,0.4411340817063323,0.1642602212422943,0.6398846835296704,Moderate
0.5072859974896973,0.2245354729401174,0.3658464633660047,0.4412539467858958,0.482792873206577,0.5159093350406196,0.2834861367843463,0.1595544568916981,Moderate
0.4576483958494418,0.4652504352394961,0.6951097797343804,0.4606009932711302,0.5553344047868061,0.3363548333815057,0.2591710420029717,0.5548947680961519,Severe
0.4541272404540115,0.3395637907759233,0.3330137816434936,0.5462415267916629,0.7031927344933514,0.5168758742317572,0.2764312985232479,0.158826016241746,Moderate
0.4442389070572858,0.4728565231760053,0.3259158610529077,0.4964978467285031,0.5025028768985095,0.4499862659640446,0.3447006686314328,0.2257277808767819,Moderate
0.4723068943562103,0.4368284882202425,0.2539298884045805,0.2780158829410482,0.218481742393041,0.6183161988102832,0.1427130433031276,0.1783209706854985,Moderate
0.5610831041155258,0.2022742728955249,0.475246283315303,0.316000706930882,0.3939830529408015,0.4711665416753475,0.2423667712808736,0.1957161123103609,Moderate
0.3593744023235841,0.7206703539546901,0.340071468272659,0.5395021184435325,0.5549165314834872,0.5833966602208891,0.2670056149350748,0.3770819616077897,Severe
0.6185239638722295,0.1999417300438964,0.6902789727747684,0.4534680670366684,0.5124094356097812,0.6160820132940394,0.085010727296137,0.3153607878019574,Severe
0.5056432049741824,0.3392947609472879,0.3078408304611209,0.2660380801853089,0.6657020535653971,0.5877264274117273,0.3944080051753219,0.1456776293173064,Moderate
0.4264755063738274,0.608709137877542,0.3061964380537043,0.5009312893368976,0.587645127363578,0.4694028375911737,0.3291495506640535,0.2553418370013313,Moderate
0.3591024135237805,0.5328367078306974,0.3257840985998277,0.3834093813942459,0.4149437687274694,0.5860926711410179,0.1874636165349387,0.4823531246432136,Moderate
0.6785085053481117,0.1741488777200021,0.5232833595588239,0.5574004561568326,0.4683592399266892,0.3558721035353772,0.3710449498165244,0.0612913907838935,Moderate
0.4711971621869382,0.3604597050772419,0.5157043046615768,0.8252410861398686,0.5673800588535303,0.6606151131924587,0.331967937723922,0.2464576954971624,Severe
0.5256504393165973,0.4244485659651791,0.5601211580690477,0.2632493092367975,0.5979673928302902,0.4559616615262177,0.2295140849485173,0.2162465802326273,Moderate
0.5823581781393625,0.2272782141675808,0.5448030568443316,0.1482296130426751,0.5032340668750265,0.4050263908738407,0.4188279204086982,0.1704739382643286,Moderate
0.2026474877189217,0.9975559612343334,0.241036853400056,0.5061024935201243,0.4568697137975287,0.2872409313147639,0.2429159451242044,0.4517873492176193,Moderate
0.3709624578928521,0.3429391717668749,0.4296402111967102,0.626046343785058,0.6465473828053369,0.321351110397558,0.4829555076343528,0.3562115694733241,Severe
0.432964326968867,0.4850905164711864,0.3829786242305696,0.3443394813002667,0.5027090092675118,0.6488562051450211,0.3041296969249811,0.2318678049360703,Moderate
